StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,botcheck1,botcheck2,Consent,Prior-beliefs_1,Final-beliefs_1,Credibility_1,Confidence_1,Sources-Variability_1,Sources-Variability_4,Sources-Variability_5,Attention-Check,Comments,SC0,PROLIFIC_PID,STUDY_ID,SESSION_ID,Condition,Attention_check
2021-08-27 12:22:58,2021-08-27 12:27:32,IP Address,100,273,True,2021-08-27 12:27:32,R_bC4ofGVkyWMuwYp,anonymous,EN,17,True,I agree to participate in this research project,82,81,54,62,61,58,57,Six independent scientists who all concluded that religious people report higher well-being,,349,60fe3a34f7f4d5e48ad56af2,61281933a8af9c2a719e8033,61292d7d4e1563fe136447c4,Single,Multi-consistent
2021-08-27 12:19:19,2021-08-27 12:27:38,IP Address,100,499,True,2021-08-27 12:27:38,R_dciuwLvPLEcrC6Z,anonymous,EN,17,True,I agree to participate in this research project,82,90,65,32,59,74,87,A single team of six scientists who all concluded that religious people report higher well-being,No comments,469,611c4f46f72a4e810989139a,61281933a8af9c2a719e8033,61292ca2f568fec54bcc4041,Single,Single
2021-08-27 12:23:57,2021-08-27 12:27:40,IP Address,100,222,True,2021-08-27 12:27:40,R_1FkW2h5pH1QLqOS,anonymous,EN,17,True,I agree to participate in this research project,40,5,70,80,70,40,75,"Six independent scientists, four of whom concluded that religious people report higher well-being",,376,6108afc986f7bed4f9d194a3,61281933a8af9c2a719e8033,61292db7b84ad3b86a44992e,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:25:15,2021-08-27 12:27:41,IP Address,100,145,True,2021-08-27 12:27:41,R_1r6VIyLXLZb7pHM,anonymous,EN,17,True,I agree to participate in this research project,80,93,93,82,3,5,6,A single team of six scientists who all concluded that religious people report higher well-being,,32,5f504eb2017c591d2c699198,61281933a8af9c2a719e8033,61292e074fe746fba4c345ac,Single,Single
2021-08-27 12:23:22,2021-08-27 12:27:42,IP Address,100,259,True,2021-08-27 12:27:42,R_307rDOuHnjMSBRO,anonymous,EN,17,True,I agree to participate in this research project,50,70,81,71,25,40,25,A single team of six scientists who all concluded that religious people report higher well-being,,181,6101b0045f55decb70142341,61281917e9451c813773f201,61292d84b3d4378acf705c16,Single,Single
2021-08-27 12:24:40,2021-08-27 12:27:53,IP Address,100,192,True,2021-08-27 12:27:53,R_11XuAwJGPOOCcrK,anonymous,EN,17,True,I agree to participate in this research project,70,75,60,40,65,55,60,Six independent scientists who all concluded that religious people report higher well-being,,356,6111719b3ea1170261de1965,61281917e9451c813773f201,61292de16d42f0cf493945c8,Multi-consistent,Multi-consistent
2021-08-27 12:23:00,2021-08-27 12:27:54,IP Address,100,294,True,2021-08-27 12:27:55,R_2VEhGbjOahxw4lJ,anonymous,EN,17,True,I agree to participate in this research project,50,60,36,64,75,62,50,Six independent scientists who all concluded that religious people report higher well-being,,350,6108eb28c9287c92ffc697ca,61281917e9451c813773f201,61292d7d1120648dbb6667b7,Multi-consistent,Multi-consistent
2021-08-27 12:18:31,2021-08-27 12:27:59,IP Address,100,568,True,2021-08-27 12:28:00,R_2fesxi6bFOrQjx2,anonymous,EN,17,True,I agree to participate in this research project,60,50,75,75,30,25,40,A single team of six scientists who all concluded that religious people report higher well-being,,201,60ff0536dcefdb89c4066406,61281933a8af9c2a719e8033,61292c6fd012130e04849914,Single,Single
2021-08-27 12:24:03,2021-08-27 12:27:59,IP Address,100,236,True,2021-08-27 12:28:00,R_Qg1Os9OCS2ULFap,anonymous,EN,17,True,I agree to participate in this research project,87,12,85,51,20,21,67,A single team of six scientists who all concluded that religious people report higher well-being,In my opinion the results could be from other factors such as rich people (quality of life higher) have more free time and money to invest in religion etc. I think it would be interesting to see people's opinions on what factor matters most in this particular study,264,6111b1a383b6f07fe6b85175,61281933a8af9c2a719e8033,61292dbdaf558041056589e3,Single,Single
2021-08-27 12:19:40,2021-08-27 12:28:04,IP Address,100,503,True,2021-08-27 12:28:04,R_3HFCvEhO5aHGZff,anonymous,EN,17,True,I agree to participate in this research project,18,81,40,10,0,10,60,Six independent scientists who all concluded that religious people report higher well-being,,201,610947118c83828b2fb930bb,61281933a8af9c2a719e8033,61292cb92e614133e6a5e204,Multi-consistent,Multi-consistent
2021-08-27 12:21:47,2021-08-27 12:28:07,IP Address,100,380,True,2021-08-27 12:28:07,R_3dLIiJLFTTXFuaM,anonymous,EN,17,True,I agree to participate in this research project,10,10,5,85,85,85,75,A single team of six scientists who all concluded that religious people report higher well-being,,481,5af514d386fd9c0001664c92,61281917e9451c813773f201,61292d361173e4fa93cca83e,Single,Single
2021-08-27 12:23:29,2021-08-27 12:28:08,IP Address,100,279,True,2021-08-27 12:28:08,R_2zeFbnPEjk0bgHN,anonymous,EN,17,True,I agree to participate in this research project,60,72,60,65,55,40,40,A single team of six scientists who all concluded that religious people report higher well-being,,256,6116d4aea499813f9c7dc432,61281933a8af9c2a719e8033,61292d9cddbd833a37efea26,Single,Single
2021-08-27 12:22:16,2021-08-27 12:28:09,IP Address,100,353,True,2021-08-27 12:28:10,R_2qEnTZUGFpwMYCw,anonymous,EN,17,True,I agree to participate in this research project,15,78,97,40,13,72,36,Six independent scientists who all concluded that religious people report higher well-being,,266,5f136ac5da744837607b0a7b,61281933a8af9c2a719e8033,61292d53a78b9fb6f737c017,Multi-consistent,Multi-consistent
2021-08-27 12:21:33,2021-08-27 12:28:10,IP Address,100,396,True,2021-08-27 12:28:10,R_2xGnWOOnUk0nJMv,anonymous,EN,17,True,I agree to participate in this research project,85,95,92,60,50,60,51,Six independent scientists who all concluded that religious people report higher well-being,,324,5ee13b0693ab7b146b37bc5b,61281933a8af9c2a719e8033,61292d295d4bad7d17b4e38a,Single,Multi-consistent
2021-08-27 12:27:52,2021-08-27 12:28:12,IP Address,100,19,True,2021-08-27 12:28:12,R_urdSYW71gw2FmjD,anonymous,EN,17,False,,,,,,,,,,,0,610a147248683af1c5abc840,61281933a8af9c2a719e8033,61292ea2b84ad3b86a449938,,
2021-08-27 12:17:45,2021-08-27 12:28:14,IP Address,100,628,True,2021-08-27 12:28:14,R_1H01iwyX0iqbRTK,anonymous,EN,17,True,I agree to participate in this research project,80,80,85,80,30,10,10,A single team of six scientists who all concluded that religious people report higher well-being,I enjoyed the survey,81,6122514571de12f3a454e5af,61281933a8af9c2a719e8033,61292c2c2cd6d17fc8714cb4,Single,Single
2021-08-27 12:24:46,2021-08-27 12:28:29,IP Address,100,223,True,2021-08-27 12:28:29,R_3oyW9o996gPJLcK,anonymous,EN,17,True,I agree to participate in this research project,90,60,30,30,30,20,40,Six independent scientists who all concluded that religious people report higher well-being,,191,60ff95f38478c4ce042f9f5d,61281933a8af9c2a719e8033,61292de920423e0ed76c97c7,Multi-inconsistent,Multi-consistent
2021-08-27 12:24:48,2021-08-27 12:28:35,IP Address,100,227,True,2021-08-27 12:28:36,R_2tK9wluMLDalqmD,anonymous,EN,17,True,I agree to participate in this research project,35,55,49,32,45,52,66,Six independent scientists who all concluded that religious people report higher well-being,,348,5be2ea3c8e5d7d0001d481e6,61281933a8af9c2a719e8033,61292deb2dc0c75077320f9a,Multi-consistent,Multi-consistent
2021-08-27 12:22:32,2021-08-27 12:28:37,IP Address,100,365,True,2021-08-27 12:28:37,R_1pFpyQP9weQE6lM,anonymous,EN,17,True,I agree to participate in this research project,71,60,70,60,40,40,40,"Six independent scientists, four of whom concluded that religious people report higher well-being",,241,5b902fc6877eab0001d7b449,61281933a8af9c2a719e8033,61292d64a83b35b299f645c9,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:25:05,2021-08-27 12:28:49,IP Address,100,224,True,2021-08-27 12:28:50,R_Cdzng05qzcZ40PD,anonymous,EN,17,True,I agree to participate in this research project,60,70,80,78,30,33,31,"Six independent scientists, four of whom concluded that religious people report higher well-being",,190,60fcda3133c61e860a94fc9a,61281933a8af9c2a719e8033,61292dfb9fd351bffe88e017,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:23:47,2021-08-27 12:28:55,IP Address,100,307,True,2021-08-27 12:28:55,R_bDy1We5rjhgpDix,anonymous,EN,17,True,I agree to participate in this research project,57,55,76,29,92,61,73,"Six independent scientists, four of whom concluded that religious people report higher well-being",,434,6113ab795277aede92c94b68,61281933a8af9c2a719e8033,61292dafa7f9cbb41a0c2912,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:23:12,2021-08-27 12:29:01,IP Address,100,349,True,2021-08-27 12:29:02,R_2zPlJHauFJ2gqVA,anonymous,EN,17,True,I agree to participate in this research project,73,94,71,31,11,2,3,Six independent scientists who all concluded that religious people report higher well-being,,25,5d9f744a2586d400169461d3,61281917e9451c813773f201,61292d8da2636b63cc62cf5c,Multi-consistent,Multi-consistent
2021-08-27 12:18:54,2021-08-27 12:29:03,IP Address,100,609,True,2021-08-27 12:29:04,R_1dvkOhljTzhIGFy,anonymous,EN,17,True,I agree to participate in this research project,70,80,60,50,50,40,60,Six independent scientists who all concluded that religious people report higher well-being,,311,5d4d1b6f3273de00196636a8,61281933a8af9c2a719e8033,61292c83d3a46db29a9bcf34,Multi-consistent,Multi-consistent
2021-08-27 12:22:21,2021-08-27 12:29:09,IP Address,100,408,True,2021-08-27 12:29:09,R_1C9IHyHVWH85E7e,anonymous,EN,17,True,I agree to participate in this research project,80,60,70,40,70,40,40,"Six independent scientists, four of whom concluded that religious people report higher well-being",,271,60fdaef9697a239debe0fdc7,61281933a8af9c2a719e8033,61292d3e49387bdfd4b9def9,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:26:10,2021-08-27 12:29:14,IP Address,100,184,True,2021-08-27 12:29:14,R_3dKes0vvZpWmYxZ,anonymous,EN,17,True,I agree to participate in this research project,82,100,72,92,9,9,9,A single team of six scientists who all concluded that religious people report higher well-being,,55,60fefe3dad1a06e0b0a85712,61281933a8af9c2a719e8033,61292e397a5900b9012ca4fb,Single,Single
2021-08-27 12:23:42,2021-08-27 12:29:18,IP Address,100,335,True,2021-08-27 12:29:18,R_1GEo9ao4LtdZGfL,anonymous,EN,17,True,I agree to participate in this research project,70,80,71,60,90,70,80,"Six independent scientists, four of whom concluded that religious people report higher well-being",,471,5788b9dac9abeb0001af2083,61281933a8af9c2a719e8033,61292daab3d4378acf705c1f,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:45:36,2021-08-27 12:29:20,IP Address,100,2623,True,2021-08-27 12:29:20,R_3nAdN45od1cfxsV,anonymous,EN,17,True,I agree to participate in this research project,100,100,82,96,68,22,23,Six independent scientists who all concluded that religious people report higher well-being,,182,6111362d4d891c3f714f9f88,61281933a8af9c2a719e8033,612924bd637784a7bb2dee9c,Multi-consistent,Multi-consistent
2021-08-27 12:25:41,2021-08-27 12:29:20,IP Address,100,218,True,2021-08-27 12:29:20,R_2c0I7ASTyO2gYdZ,anonymous,EN,17,True,I agree to participate in this research project,71,81,61,84,51,42,43,A single team of six scientists who all concluded that religious people report higher well-being,,265,611bcaecc60990140a62769b,61281933a8af9c2a719e8033,61292e1e27f62f5ab84e8818,Single,Single
2021-08-27 12:23:25,2021-08-27 12:29:22,IP Address,100,357,True,2021-08-27 12:29:22,R_2SvnnwggcqTmoGY,anonymous,EN,17,True,I agree to participate in this research project,75,95,70,70,15,15,25,A single team of six scientists who all concluded that religious people report higher well-being,,121,61003c4aa611de70062a2f4c,61281933a8af9c2a719e8033,61292d71a7a3030e81814101,Single,Single
2021-08-27 12:23:37,2021-08-27 12:29:32,IP Address,100,355,True,2021-08-27 12:29:32,R_2yegmsrcQ9uBcjU,anonymous,EN,17,True,I agree to participate in this research project,81,66,20,30,45,55,45,"Six independent scientists, four of whom concluded that religious people report higher well-being","While completing this survey, I was wondering if it was possible that some people's perception of their own lives is not accurate to their actual circumstances and if that was something the researchers accounted for. ",291,610ae262e634b705e8ef90cf,61281933a8af9c2a719e8033,61292da55d93831a76fcd643,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:22:22,2021-08-27 12:29:34,IP Address,100,432,True,2021-08-27 12:29:35,R_3Pw1gzolYMBV08C,anonymous,EN,17,True,I agree to participate in this research project,68,86,69,48,70,59,57,A single team of six scientists who all concluded that religious people report higher well-being,,360,6111cf66643b85181f3c71f3,61281933a8af9c2a719e8033,61292d5aa78b9fb6f737c018,Single,Single
2021-08-27 12:26:40,2021-08-27 12:29:40,IP Address,100,180,True,2021-08-27 12:29:41,R_1gT8X5XYnnH9ayf,anonymous,EN,17,True,I agree to participate in this research project,93,81,81,61,92,38,80,A single team of six scientists who all concluded that religious people report higher well-being,,409,6103262d40c3bb9a16ce4a6d,61281933a8af9c2a719e8033,61292e5b1ebe640471b06147,Multi-inconsistent,Single
2021-08-27 12:25:14,2021-08-27 12:29:42,IP Address,100,267,True,2021-08-27 12:29:42,R_3kik0n7UwbWpdny,anonymous,EN,17,True,I agree to participate in this research project,51,2,70,96,5,1,13,"Six independent scientists, four of whom concluded that religious people report higher well-being",,47,6107875df4414b92f218dc35,61281933a8af9c2a719e8033,61292e053e264eb7fed7cf47,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:21:07,2021-08-27 12:29:41,IP Address,100,514,True,2021-08-27 12:29:42,R_1GIVob6uS6uUAHY,anonymous,EN,17,True,I agree to participate in this research project,75,65,80,20,10,10,15,"Six independent scientists, four of whom concluded that religious people report higher well-being",,76,611ec307cae2cf876eb3cd7e,61281917e9451c813773f201,61292d0f7a5900b9012ca4e9,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:26:14,2021-08-27 12:29:43,IP Address,100,209,True,2021-08-27 12:29:43,R_wZDktXdmHzQCK9r,anonymous,EN,17,True,I agree to participate in this research project,50,60,60,31,57,66,65,Six independent scientists who all concluded that religious people report higher well-being,,385,5d8a29ef2cbec60001e97a86,61281933a8af9c2a719e8033,61292e4370855378b843a0ca,Multi-consistent,Multi-consistent
2021-08-27 12:13:52,2021-08-27 12:29:45,IP Address,100,953,True,2021-08-27 12:29:46,R_2YS0HN2WlBhnMTs,anonymous,EN,17,True,I agree to participate in this research project,40,29,43,38,81,44,58,"Six independent scientists, four of whom concluded that religious people report higher well-being",None. Thanks.,344,611c360dec1ad32972ffd736,61281917e9451c813773f201,61292b4b4bbdf3770798121b,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:25:36,2021-08-27 12:29:48,IP Address,100,251,True,2021-08-27 12:29:48,R_UGREInYQ7L8lAhb,anonymous,EN,17,True,I agree to participate in this research project,40,10,45,90,70,25,60,"Six independent scientists, four of whom concluded that religious people report higher well-being",,301,60fd040f27bc565dd01eba28,61281933a8af9c2a719e8033,61292e1d27f62f5ab84e8817,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:25:32,2021-08-27 12:29:49,IP Address,100,257,True,2021-08-27 12:29:49,R_AmNwisN9DTuRCpP,anonymous,EN,17,True,I agree to participate in this research project,60,59,30,24,70,39,80,"Six independent scientists, four of whom concluded that religious people report higher well-being",,389,6112eecc998f59fd4ab44a8c,61281933a8af9c2a719e8033,61292e18b0b683f7bc97732f,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:29:39,2021-08-27 12:29:51,IP Address,100,12,True,2021-08-27 12:29:52,R_3Htp6kMM3FgyrVH,anonymous,EN,17,False,,,,,,,,,,,0,6102d8624dccba6b6923eaa7,61281917e9451c813773f201,61292f0f4251b73df51014d5,,
2021-08-27 12:17:03,2021-08-27 12:29:52,IP Address,100,768,True,2021-08-27 12:29:52,R_OlMEMUDbvFRvJy9,anonymous,EN,17,True,I agree to participate in this research project,80,86,29,68,19,32,9,Six independent scientists who all concluded that religious people report higher well-being,"I think this study is interesting, but I feel like there is a problem with lumping all religious people into one category in order to determine whether or not they have a high level of well-being. All religions are different and have different core beliefs. Some have lots of religious rituals and focus on just those rituals. Some may find those rituals helpful and help them have a higher level of well-being, but for others they may feel it's unfulfilling or empty just DOING religious rituals. Some religions focus more on relationships and helping others and those may report higher well-being than those who just perform religious rituals or traditions. Some are superficial, some change the person within. I feel like this study also makes the assumption that either all of these religions are ""true"" in their own right (putting them on equal ground), or all are ""false,"" thus inaccurately lumping them all together to be on equal playing ground when they are all inherently quite different. So of me as I was ranking whether or not religious people would report a high level of well-being, it was difficult for me because I believe some religions or religious people would maybe rank lower or in the middle whereas other religions would rank higher. So I felt I couldn't do a very accurate ranking. ",111,610c2d3cbbb42412a69d8541,61281933a8af9c2a719e8033,61292c194045c3dfa089fadf,Multi-consistent,Multi-consistent
2021-08-27 12:29:31,2021-08-27 12:29:52,IP Address,100,20,True,2021-08-27 12:29:52,R_1d5DWkqvBSHdnOc,anonymous,EN,17,False,,,,,,,,,,,0,610c737ab729b797fe175785,61281933a8af9c2a719e8033,61292f044198aaa1e9adcd58,,
2021-08-27 12:26:05,2021-08-27 12:29:55,IP Address,100,230,True,2021-08-27 12:29:57,R_33vfmA2CeleuIVz,anonymous,EN,17,True,I agree to participate in this research project,29,71,80,14,61,17,38,A single team of six scientists who all concluded that religious people report higher well-being,,210,60fda4f96916d7aa0f3cbf13,61281933a8af9c2a719e8033,61292e3681557f7a63974acb,Multi-consistent,Single
2021-08-27 12:24:40,2021-08-27 12:30:03,IP Address,100,323,True,2021-08-27 12:30:03,R_sTpU7CddbstlXvr,anonymous,EN,17,True,I agree to participate in this research project,40,60,50,80,20,20,20,A single team of six scientists who all concluded that religious people report higher well-being,,121,6109854868200586d4cfe123,61281933a8af9c2a719e8033,61292de43b794957a7271e44,Single,Single
2021-08-27 12:22:10,2021-08-27 12:30:03,IP Address,100,473,True,2021-08-27 12:30:04,R_ZjWy3eHZZCtzGgN,anonymous,EN,17,True,I agree to participate in this research project,76,84,73,51,25,58,43,A single team of six scientists who all concluded that religious people report higher well-being,,271,60fcd798788c8bb8c7284451,61281933a8af9c2a719e8033,61292d4c20423e0ed76c97be,Single,Single
2021-08-27 12:22:15,2021-08-27 12:30:19,IP Address,100,483,True,2021-08-27 12:30:19,R_2b1ObFvm9e8vNCe,anonymous,EN,17,True,I agree to participate in this research project,60,26,46,20,86,67,88,"Six independent scientists, four of whom concluded that religious people report higher well-being",,485,60f581e9cf9d19d29c0f487a,61281933a8af9c2a719e8033,61292d4c43daafadde1b2ada,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:27:44,2021-08-27 12:30:21,IP Address,100,157,True,2021-08-27 12:30:22,R_2tmxU1sgZPhRH4y,anonymous,EN,17,True,I agree to participate in this research project,31,39,40,46,39,52,54,"Six independent scientists, four of whom concluded that religious people report higher well-being",,306,6104ac8ebbb2aa7e2b060737,61281933a8af9c2a719e8033,61292e9c175dcfb9800f220b,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:26:47,2021-08-27 12:30:27,IP Address,100,219,True,2021-08-27 12:30:27,R_1dGkyNcxY77sscq,anonymous,EN,17,True,I agree to participate in this research project,61,5,60,99,58,56,65,Six independent scientists who all concluded that religious people report higher well-being,,366,5999dfdf9039240001432402,61281933a8af9c2a719e8033,61292e42b3d4378acf705c28,Single,Multi-consistent
2021-08-27 12:26:30,2021-08-27 12:30:33,IP Address,100,242,True,2021-08-27 12:30:33,R_1lAAa5pwXCnLnPu,anonymous,EN,17,True,I agree to participate in this research project,70,100,30,60,60,20,70,Six independent scientists who all concluded that religious people report higher well-being,"Great survey, thanks ;)",311,5e0a7a9c11999f318fd8e1e1,61281917e9451c813773f201,61292e53676e58708c299da5,Multi-consistent,Multi-consistent
2021-08-27 12:25:56,2021-08-27 12:30:34,IP Address,100,278,True,2021-08-27 12:30:34,R_1mJlfqp4ZaxaLgB,anonymous,EN,17,True,I agree to participate in this research project,0,5,0,100,84,50,85,"Six independent scientists, four of whom concluded that religious people report higher well-being",,440,579991821602010001041217,61281917e9451c813773f201,61292e30d012130e04849925,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:26:53,2021-08-27 12:30:35,IP Address,100,221,True,2021-08-27 12:30:36,R_2QiFJO66FRysny1,anonymous,EN,17,True,I agree to participate in this research project,70,80,80,30,60,55,60,Six independent scientists who all concluded that religious people report higher well-being,,351,61234e89b5dfbce9d836405b,61281917e9451c813773f201,61292e690e4fc8ca5141f196,Multi-consistent,Multi-consistent
2021-08-27 12:24:27,2021-08-27 12:30:36,IP Address,100,369,True,2021-08-27 12:30:37,R_3MzbXRLdRR4cHuK,anonymous,EN,17,True,I agree to participate in this research project,70,90,85,100,20,20,20,A single team of six scientists who all concluded that religious people report higher well-being,,121,60ff335529217271ab7bc368,61281917e9451c813773f201,61292dd491df3e6c273b7f20,Single,Single
2021-08-27 12:21:54,2021-08-27 12:30:38,IP Address,100,524,True,2021-08-27 12:30:39,R_2rNRdSnvciN0PUU,anonymous,EN,17,True,I agree to participate in this research project,70,90,30,25,100,75,90,"Six independent scientists, four of whom concluded that religious people report higher well-being","I had a lot of questions. One obvious one: do unhappy, poor, or unwell people tend to be more religious? Churches are a huge source of support, especially in smaller communities. I would have tended to remove people with serious health problems or who are poor to get a better sense of the truth. And of course, there are other considerations you didn't get into. Interesting, though!",521,60f74c518097a1e437bc9d80,61281933a8af9c2a719e8033,61292d3b57d24b69163696c4,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:27:43,2021-08-27 12:30:40,IP Address,100,177,True,2021-08-27 12:30:40,R_1Cko92KbzxPtRkQ,anonymous,EN,17,True,I agree to participate in this research project,43,63,57,45,62,59,53,A single team of six scientists who all concluded that religious people report higher well-being,,340,60ff38ebe2a6afae154729e2,61281917e9451c813773f201,61292e9367c98a2b666c7d58,Single,Single
2021-08-27 12:28:00,2021-08-27 12:30:46,IP Address,100,165,True,2021-08-27 12:30:46,R_22Ew2fsVC6XIZnF,anonymous,EN,17,True,I agree to participate in this research project,60,82,79,36,55,60,69,Six independent scientists who all concluded that religious people report higher well-being,,383,6103123518c3f9fce2388ecf,61281933a8af9c2a719e8033,61292dc2882da5f75be2a379,Multi-consistent,Multi-consistent
2021-08-27 12:26:16,2021-08-27 12:30:47,IP Address,100,271,True,2021-08-27 12:30:47,R_1rwB0DlY6v2QX22,anonymous,EN,17,True,I agree to participate in this research project,40,80,90,70,90,10,0,A single team of six scientists who all concluded that religious people report higher well-being,,111,60fde852d01c0748081e6aef,61281917e9451c813773f201,61292e43a7768b461803824d,Multi-consistent,Single
2021-08-27 12:25:22,2021-08-27 12:30:48,IP Address,100,325,True,2021-08-27 12:30:48,R_2BmRFzxgLeHZcOz,anonymous,EN,17,True,I agree to participate in this research project,40,100,100,90,70,30,80,Six independent scientists who all concluded that religious people report higher well-being,,371,5d93a2e8e248c2001967fb0a,61281917e9451c813773f201,61292e0b60645a08d3088e30,Multi-consistent,Multi-consistent
2021-08-27 12:27:39,2021-08-27 12:31:03,IP Address,100,203,True,2021-08-27 12:31:03,R_bjgXBSzrEMVMwut,anonymous,EN,17,True,I agree to participate in this research project,73,81,63,40,61,45,46,A single team of six scientists who all concluded that religious people report higher well-being,,290,5bf939c026e31d000104280a,61281933a8af9c2a719e8033,61292e92b49252e46ae7d7e9,Single,Single
2021-08-27 12:22:52,2021-08-27 12:31:05,IP Address,100,492,True,2021-08-27 12:31:06,R_3MiAfCPIhCIieUq,anonymous,EN,17,True,I agree to participate in this research project,80,50,70,26,51,23,29,"Six independent scientists, four of whom concluded that religious people report higher well-being",,185,61087d65fd18b6c458e1c218,61281933a8af9c2a719e8033,61292d6e85af233f6295deba,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:25:19,2021-08-27 12:31:08,IP Address,100,349,True,2021-08-27 12:31:08,R_3eJ5Fdq74IRgl5n,anonymous,EN,17,True,I agree to participate in this research project,70,70,29,29,77,20,92,"Six independent scientists, four of whom concluded that religious people report higher well-being",,394,5cb4ec2b16336700016723ae,61281917e9451c813773f201,61292e0a5d93831a76fcd651,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:27:02,2021-08-27 12:31:12,IP Address,100,249,True,2021-08-27 12:31:12,R_3jSx4fZa2r3rnbJ,anonymous,EN,17,True,I agree to participate in this research project,100,85,33,66,85,73,71,"Six independent scientists, four of whom concluded that religious people report higher well-being",,445,5ca25e9a722da90017a27cf3,61281917e9451c813773f201,61292e5ab997549e8d99dee0,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:23:41,2021-08-27 12:31:12,IP Address,100,451,True,2021-08-27 12:31:12,R_1o1h900NcpGDPau,anonymous,EN,17,True,I agree to participate in this research project,80,85,35,20,75,5,45,"Six independent scientists, four of whom concluded that religious people report higher well-being",,221,6060fb525f262e237d167361,61281917e9451c813773f201,61292da949aeca7d4cd2cf15,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:25:26,2021-08-27 12:31:14,IP Address,100,347,True,2021-08-27 12:31:15,R_3OelHGUfFlaEZKH,anonymous,EN,17,True,I agree to participate in this research project,90,72,19,100,51,39,65,"Six independent scientists, four of whom concluded that religious people report higher well-being",,325,5c6df5298c5fd30001b83926,61281933a8af9c2a719e8033,61292e0d7897043ddcfc106d,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:22:58,2021-08-27 12:31:18,IP Address,100,500,True,2021-08-27 12:31:19,R_pcH4BK1IMbhxG0x,anonymous,EN,17,True,I agree to participate in this research project,65,40,15,30,81,55,30,"Six independent scientists, four of whom concluded that religious people report higher well-being",It was interesting to think that scientists can come to very different conclusions,282,5bfdd2bc11e618000158834f,61281933a8af9c2a719e8033,61292d0ea3f4e2b968dbc57a,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:28:52,2021-08-27 12:31:19,IP Address,100,146,True,2021-08-27 12:31:19,R_1gj5jPq0c6Syoit,anonymous,EN,17,True,I agree to participate in this research project,62,30,55,81,61,30,59,"Six independent scientists, four of whom concluded that religious people report higher well-being",,299,61113e7b002893aa76ff6e8e,61281933a8af9c2a719e8033,61292ee3ceb064357fdf871a,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:27:14,2021-08-27 12:31:25,IP Address,100,251,True,2021-08-27 12:31:25,R_33xuH9IFzT22fUk,anonymous,EN,17,True,I agree to participate in this research project,71,65,82,98,85,92,79,"Six independent scientists, four of whom concluded that religious people report higher well-being",,507,60fcc7bc1cb27f1770cc7ad9,61281933a8af9c2a719e8033,61292e7ea4b4504e4b47ede7,Multi-inconsistent,Multi-inconsistent
2021-08-27 12:26:08,2021-08-27 12:31:26,IP Address,100,318,True,2021-08-27 12:31:26,R_3KVIYq11NB3WnZO,anonymous,EN,17,True,I agree to participate in this research project,60,5,95,80,20,10,30,A single team of six scientists who all concluded that religious people report higher well-being,,131,6126e741215142150b994ab0,61281917e9451c813773f201,61292e38244ef676bee8b79a,Single,Single
2021-08-27 12:20:58,2021-08-27 12:31:43,IP Address,100,645,True,2021-08-27 12:31:43,R_T0NbODMeBCJIVYl,anonymous,EN,17,True,I agree to participate in this research project,68,77,84,67,40,62,65,Six independent scientists who all concluded that religious people report higher well-being,,360,61104df53076d338888bb4d9,61281917e9451c813773f201,61292d00b56528ac2fe747d2,Multi-consistent,Multi-consistent
2021-08-27 12:25:30,2021-08-27 12:31:43,IP Address,100,373,True,2021-08-27 12:31:43,R_x40lfJ0S1PTI3Lj,anonymous,EN,17,True,I agree to participate in this research project,70,70,75,50,60,49,63,A single team of six scientists who all concluded that religious people report higher well-being,,348,612274842d4805447451f87b,61281933a8af9c2a719e8033,61292e0c01c3f024186c507c,Single,Single
2021-08-27 12:23:34,2021-08-27 12:31:48,IP Address,100,493,True,2021-08-27 12:31:48,R_12rm5Yqf0KNDSpR,anonymous,EN,17,True,I agree to participate in this research project,61,85,26,61,37,48,30,Six independent scientists who all concluded that religious people report higher well-being,,224,60feb9af1d56359bd85bb83f,61281933a8af9c2a719e8033,61292da05c6fc78e508398db,Multi-consistent,Multi-consistent
